text,label
"Half Season Joke

Season 1, Vol. 1??? This is the worst thing I have ever seen since TV hit DVD. If this turns into a trend, I'm simply going to get the episodes off the internet. I still think this must be a joke. The time to stand up is now. NO ONE SHOULD BUY THIS INCOMPLETE DVD SET! No kidding!",0
"Excellent picnic blanket

I love this blanket. It is perfect for picnics and going to the park, especially if the grass is wet.",1
"Waste of Money Wasteful product

I've owned my Epson Stylus Photo 260 printer for one month and just blew my first ink cartridge. There are 5 ink cartridges and each run for about $20 a pop on the Epson web site. This is completely wasteful and innefficient to have to change the cartridge once a month.Also, Epson does not supply printer information for Macs. I have no way of knowing which cartridge is empty because the sofware isn't compatible with the OS X 10.4 +And I've just sat on the phone for 45 minutes (after being told only an 11 minute wait) at the Epson customer support line with no end in sight.Poor product, poor service. Obvious rip off. DO NOT BUY",0
"Vidio Player

I purchased 3 units. had to send one back for replacement and now 2 months later 3 out of the total of 4 are bad and not working.",0
"Comfortable

These are very comfortable and fit perfectly. I always get Adidas footwear because I know it is going to be comfortable and stylish.",1
"Stay Away

I've had mine for more than a year. I was initially very disappointed with the speakerphone. Now with the battery life dying by the week, I need to get a new phone.Pros:1) Sleek designCons:1) Speakerphone is almost unusable! Horrible quality on both ends of conversation.2) Battery life falls off fast.",0
"Dull

After reading about Ambrose Bierce and his fierce wit this book was a real let down. Too many stories, all of a similar vein. I should have gotten the Devil's Dictionary!!!",0
"Not Grisham's Best effort

I usually like Grisham's books, but was disappointed with this one. He usually spins out a great tale of courtroom drama, with turns and twists in the cases along the way. That wasn't the case with this book. He spent too much time on safari and not enough time in the courtroom, where he is usually at his best.",0
"Pocket style manual by Hacker.

The book was delivered in time and in great shape. The content of the book is good and I would recommend it for graduate students who intend to write a thesis. It has quick references of Chicago Manual of styles,APA and MLA plus practical examples.",1
"Magnificent work

This is a beautiful and valuable book, exhaustive and informative. The dictionary's subject matter in itself is of course quite lovely. There's always a chance that a reference might be missing but for each one that's missing you'll certainly find a dozen others that even your wildest imagination could not place.",1
"Obsolete text -- don't waste your time

Once upon a time this book may have been useful, but now this text is more than 20 years old and badly in need of a revision. You would be better off to read a more up-to-date work instead, such as the books by Rothman and Greenland, Clayton and Hills, or MacMahon and Trichopolos.",0
"island in the sea of time

Just enough science fiction to set up a very interesting situation---modern man meets ancient man (from 3000 years ago) in both settings. I am halfway through now, and look forward to the adventures in each chapter. If you like this type of thing, this is a good one.",1
"Not sure the plastic will hold up

I did not read close enough, I do not think that plastic will hold up to stress of stacked wood.",0
"Didn't last long

At first I really liked this product for my son and his wife, but after only a few months the vibration part of the alarm did not work any more. Would not recommend this or buy this in the future.",0
"Amazing story!

If you think your family is a mess read this! This will either make you feel better or at least know that we are all in the same boat ... The family boat.I simply adored the character development -- Excellent. From the very beginning you will be hooked. And what happens with one son in the middle of the book is nuts. Crazy good nuts!Treat yourself to this fabulous family drama. One can only hope a movie will be made!",1
"Unsafe to put in you pocket

The camera takes exceptional pictures but the LCD is very fragile. I is not safe to put in your pocket especially if you anything else in the pocket or you bump anything. The screen is very sensitive to pressure and will crack or get a purple blob and stop working. Mine went on the 10 day I actually used it.",0
"happy with the coneheads

was exactly as they promised, came fast, good shape and not too spendy on the shipping. forgot how darn funny they were. good movie for research on being coneheads for halloween.... lol",1
"Damning the first description of an 18th-century African childhood as inauthentic and its author as dishonest.

Besides reading this biography I suggest reading Paul E. Lovejoy's article, ""Autobiography and Memory: Gustavus Vassa, alias Olaudah Equiano, the African."" A professor of history at York University in Canada, Lovejoy holds the Canada Research Chair in African Diaspora. His paper can be found on line and in examining inconsistencies in the documentary record (only the baptismal record and one ship's muster list show South Carolina as a birthplace for Equiano) concludes convincingly that Vassa was not inventing his African childhood.",0
"Breaking the Vicious Cycle

This is the eighth printing of this book, from Sept. 2000. Though the author has passed, I would like to see updated information on the ""Specific Carbohydrate Diet"". It is good info, I just think that there must be more recent research on this topic that I have yet to find.",1
"Great converter for transfering VHS to DVD

I ordered the Canopus ADVC-110 Advanced Digital Video Converter to transfer my library of VHS tapes to DVD's via computer and editing.I've tried a couple other converters, one being the Plextor 401U but the Canopus ADVC-110 works MUCH better and was a breeze to setup.I have an Alienware system running Vista Ultimate 32 bit and the computer recognized the converter as soon as I plugged it in. I bought this item from Electronica Direct via Amazon and the service was fast and I received the product within 6 working days.",1
"As expected

I had high hopes for her first album. There was only one song that I liked. Kind of reminds me of when I bought LeAnne Rimes first cd for the song ""Blue"" . The rest of the cd was a disappointment.",0
"COMPUTER. STOP THE FLOW OF TIME!

Long before the word ""mockbuster"" was invented, there was Roger Corman. This is perhaps one of the granddaddy cheesiest films out there. You can't but laugh at David Hasselhoff's hair as he saves the universe with his leading lady Stella Star (Bond girl Caroline Munro) whose outfit likewise was a laugh with its cape and tight fit. The science behind this film is about the worst with one of the nosiest space vacuums imaginable.Joe Spinell as the evil Count Zarth Arn brought a tear to my eye as an MST 3000 gift from the gods. I will say in a comparison to ""Star Wars"" the robot had more personality than 3CPO.The lines spoken in the film are gems. 5 stars on the camp and cheese scale. A movie that is so idiotic, one doesn't need to be stoned to appreciate it. Fun for the whole family.",1
"Excellent progression

""Terrified"" was not, I repeat NOT, like the 80s albums. That isn't bad, it is just my observation.""Terrified"" was a leap forward for the band, letting it shake the cobwebs off the style played and overcome ""QR"" with that other singer. It also had Kevin DuBrow singing in a better vocal range, darker and heavier than he'd ever done.Carlos' guitar work was excellent, energetic and meaningful.Overall, this little independent album re-energized the band and showed us that they were not has-beens, regardless of Top-40 being used as a ruler.""Terrified"" even made it into a low budget horror film, being rather appropriate.This album was re-released under a different name.",1
"Es una veeeeeeeeeeeeeeeeeeeeeeeeergaaaaaa!!!!!

Este disco es lo mejor que ha hecho Don Francisco Cespedes!!!!",1
"To the contrary

Thier is such thing as a liger its worlds biggest cat trust me i would know im a expert on animals/plant life just did the kids review program since its quicker",0
"beatles hits flamenco guitar style

I would give it no stars if that were an option. There is nothing flamenco about this cd. It isn't even good for what it is, which is certainly not flamenco!!!",0
"An enjoyable story well told

Seabiscuit fills the place in American Mythology that can only be attained a true ""Rags to Riches"" story.Laura Hillenbrand has recovered a true American story that warms us to the dream of what this country wants to be.",1
"Surviving the devastation of war

I liked this book because it gave me a portrait of one girls struggle with the affects of war, how she was used by both side of the struggle as a poster child and how she got through it all. I am close in age to Kim Puc and the photograph of her affected me when I was young. I had not heard about this book when I came across it at the library. It turned out to be a good story and an informative lesson in a story of living through the Vietnam War and beyond. I would recommend this to anyone who is looking for a story of survival.",1
"Physical Change & Aging: A Guide fo the Helping Professions

A well written resource providing an in depth understanding of human physiology and the variations due to the aging process. In selecting this particular book, I evaluated numerous other publications which provided similar perspectives on the aging process but lacked the presentation of Saxon & Etten. I have found Physical Change & Aging to be easy to read, informative and a valuable resource in understanding the aging process.",1
"Useless

This book reads like a magazine article written for people who have just heard about something new called ""computer games."" It contains interviews and advertisting and lots of screen shots (of games, not of the design process). It is of zero value to anyone interested in learning about how to design a game.",0
"Bombastic & empty.

Good production can't obscure the overall daftness of this stuff. It's a bunch of Dungeons & Dragons gamers given too much time in a studio. In fact this is very similar to the D & D Dragonlance album released a few years ago but not as good! Dreadful narration finish off all hope of having something that can be listened to. Good cover art but don't be tempted. Awful.",0
"Billy Walker album from Amazon

I just loved the album of western hits by Billy Walker. I'm a country and western fan and this fit right in. I was also pleased that it came in such perfect condition for such a good price. It was on time also which is nice. No hassle in this transaction at all. Amazon is where I go first to get any music. I'm never disappointed in doing so. So I got good music, on time and great condition and a great price. Who could ask for more.",1
"Kathy

Disapointed in this product. It is not what I had hoped for. I was using the vidallia chopper in the past and was hoping this would be better. When you push down the whole bottom comes up and I actually tape it down!! Works great when taped but will probably go back to the other tyoe on my next purchase.",0
"Poor Audio quality

I have owned the Panasonic Pure Flat Combo Unit for a couple of months - The DVD and CD Audio quality was so bad when I fired it up that I called Panasonic - they had me send the unit to an authorized repair service for a check. I was told by the service tech. that it meets Panasonic specifications - even though he admitted that the sound quality was poor.Picture quality is good, and having the TV,DVD,CD,VCR and FM radio in one unit is very convenient - no wires to connect either.I just wish that the sound from the internal speakers was at least up to the quality of the other TV's I own. The simulated surround feature is a joke considering the poor quality sound.",0
"LAME!!!

I'm a big fan of the Scary Movie series. These films, especially the first, were really funny and had me laughing right off the sofa.However, my expectations for Epic Movie were clearly unfounded. Right from the start, it was clear this movie was a dull dud. Between the lame X-Men parody to the incomprehensible Willy Wonka/Candied Cannibalism skit, this movie was a rip-roaring disaster. The plot was a jumbled mess of un-funny, pseudo-parodies that leaped from one lame line to the next.I am a big fan of over-the-top humor--the kind one finds in MAD TV and the Scary Movie series. Epic Film is only a pale, flacid imitation of them--and was clearly made to get some quick cash in someone's hands.",0
"Mistakes do happen

Ill Wind is the 1st book of the Warden series. The Warden's are a special group of people who have control of the elements; wind, water, fire & earth. I felt the series overall to be lacking. The author had the potential to make the series great, however it falls short with the one-dimensional characters. Its like reading the same book over & over with different scenarios. The main character is just bumbling along. I ordered the complete series, & stopped reading it after the third book.",0
"no clue

I love Brazilian music. This album may be by various artists, which is fine. How can I make a choice of this album if I don't know what songs are on it or even how many recordings I would be buying? If I have missed something please inform me so I can change my rating.",0
"A heart-rending favorite

Connie Willis' Doomsday Book is one of my favorite books of all time. This is something my young adult children can't understand--there is too much sickness and death for them and they think it's a depressing book. But for me, the compelling characters and their concern for each other is redemptive in the midst of both the Black Death of the past and a pandemic in the future. I love the characters, the story and the writing. It is Willis at her best. It is sci fi at its best. I highly recommend it to anyone who can stomach graphic stories about illness.",1
"Let Me Fall......Again

It's amazing how skating introduces opera ""snobs"" to other genres. I ""discovered"" Josh Groban while watching Brian Boitano's New Year's skate. (years ago, Brian introduced me to The Gypsy Kings.) WOW! The maturity of Mr. Groban's voice certainly doesn't match the youthfulness of his appearance. HOWEVER......that youth brings a freshness to these songs that is worthy of constant loop on your CD player. And how often will I listen to Track 8 before I tire of the interesting arrangement? This CD is on my ""traveling stack!"" Buy it, enjoy it, obsess about it. It's that fine.(And when this boy hits the opera stage, WOW, will I be waiting on line to sit Aisle 5, Center!)",1
"Pat Rules !!!

Every guitarist,drumer,etc...must have one or every album of Pat Metheny...Simply a must!!!Great Music for Inspiration!!!",1
"Just a toy

Very poor light sensitivity means all you get is a mostly black picture except it bright daylight. Only supports proprietary Microsoft formats and cannot be integrated into a web site. Even when there is enough light, image quality is poor. Don't waste your money.",0
"This book is good for begining as well as advanced weavers

Beginers will learn about the set up of a hand loom and more experienced weavers will see the advantages this method of dressing a loom.This book takes a weaver step by step through the warping of a loom. It is easy to understand and the method discussed works! I have noticed that setting up a project is easier and the results are better.",1
"Cardboard characters and unengaging plotting

I bought this book following a paper enthusing about some of its ideas in the Journal of the British Interplanetary Society (JBIS Jan/Feb 2005). Unfortunately, I have to agree with earlier reviewers who have highlighted a pedestrian writing style, implausible 'characterisation' and character motivation, and the unengaging 'by numbers' plot development.I abandoned the book at page 78 as unreadable, not something I do often. My advice to the author is to read the books which you just can't put down, and really think about how their authors achieve that effect. Even in plot-driven stories, the characters have to be real and must be able to invoke empathy from the reader.",0
"Great for extra seating, storage or an end table !

I bought these for a friend with a nail salon. I was skeptical at first after reading the several reviews about this item having a strong chemical smell, but happily, there was no problem whatsoever when these arrived. The ottomans serve as little tables for customers to put their purses or sodas on while they're at their nail tech's station. It's a great addition for seating or storage, too. I'm very pleased with this purchase and would buy products again from this company.",1
"A surprisingly deep and beautiful book for all ages

It's very seldom that a book both takes hold of your heart *and* guides you through metaphors to notice something about reality that had previously escaped you. 'Momo' is such a book. Set in a fantasy world that parallels what we would consider ideal, 'Momo' is the story of a special girl observeing and trying to cope with/battle against the slow and unnoticed appearance of an army of grey men -- intent on stealing the free time from all the people in her world. The effects of this time theft is clever and in a way haunting; the world begins to become modernized, looking more and more like our own. To give away any more then that would be to give away the plot; trust me, it's a wonderfull, wonderfull read for adults and kids alike. I rank it up there with C.S. Lewis's ""The Chronicals of Narnia"".",1
"FANTASTIC ALBUM!!!

Cool.... Sammi featured on an international CD shop... :) Listen To Sammi is one if Sammi's best album. All the tracks are equally good. My personal favourites are tracks 3, 2, 11, 7, 6 and 5.This is a must buy.... BIG THUMBS UP!!!!! (Applaud)",1
"I still hear her voice in my head.

It's been several weeks since I finished Memoirs and I can still hear the Geisha's voice in my head. I can't believe she's a fictional character; I feel as though I've met her. I want to meet her! This is a lovely, lovely story -- not a novel, a story. Put it in your shopping cart; you won't be disappointed.",1
"Boring and Tiresome

This is not a good read. It is poorly written, incoherent, and even with all the murders and black magic, the author still manages to make the medieval era of European history come across as acute boredom. Maybe with some major editing the writing could be improved, but the plot just does not succeed.",0
"BEER

I'm not the guy who wants what says beer mug for a hot drink. It exceeds my dreams in beer vessels. Great cup, a little step but this was an Xmas gift for me and its sweet!",1
"A Masterpiece

What can I say, Griffiths is a genious. He presents difficult ideas clearly and energetically. You can sit back on a Sunday afternoon and read about Wave Guides as if you were reading an essay by Twain or even a novel by Hemingway.",1
"Such disappointment...

I loved Creed's first album with original members Mark Tremonti on guitar, Scott Stapp on Vocals, Brian Marshall on bass, and Scott Phillips on drums. However, after that album, I think Scott Stapp was given too much control over the direction of the music and it started to really suck with their second album, and their third was even worse. Then I hear they're getting Brian Marshall back and ditching Stapp, so I get all excited. I'm hoping that I'll get to hear Brian's grungy bass and Mark's powerful guitar riffs once again like in the days of 'My Own Prison' with such kick ass songs as Ode, Illusion, and Unforgiven. This Miles guy comes in trying to sound just like Scott, but worse. So needless to say, I think it sucks.",0
"Some Good Music, but not made to use

The Allman Brothers Band - The Definitive Collection for Guitar - Volume 1These type of music books are not made to use. You cannot open them (or set them on a music stand) to play the music. The spine on this one broke after about the first hour.Some good music though not as many of the old song as I prefer.",0
"Multi-channel audiophiles beware!!!

The music is great and consistent with whatever fans of Jacintha are used to. But be advised to check the underside of the SACD under very bright light -- if you notice an uneven colourisation in a pattern similar to that of a water blotch, do take the trouble to test all three layers of this SACD: the CD layer, the SACD stereo layer, and the SACD multi-channel layer. Even though my copy has been replaced three times (!!!), the results are still the same -- the multi-channel layer has playback problems for the last three to five tracks. It is probably a factory problem for which purchasers should have the right to a refund. The other two layers work fine.",0
"Disappointed

Initially, I loved it. Fit like a glove on the blow dryer I bought that was ""supposed"" to be compatible. Now it won't stay on the blow dryer and is useless when trying to dry my hair in certain positions.",0
"Can't be beat for the price

This is the 3rd one I've owned and love these straighteners. They are very hot, cheap and easy to use. The only downfall is that I use it almost daily and I would say each has lasted about a 2 years, when the ceramic coating began wearing off and created a funny burning smell. Amazon has the best price I've seen by far, great buy!",1
"For animal lovers :-)

Great movie about man's best friend, would recommend to anyone who really cares or love these beautiful creatures, who truly posses a pure heart and soul. Anyways this is one of most heart warming and tear jerking movies I have ever seen, in my personal opinion.",1
"...yall didnt know he had it him did ya?...

...yeah, he got us all sweaty with that 70's pusherman-funk and all, and some of yall know about his gospel inclinations, but brother could lay down some sweet ballads also...this is amazing music. they dont make it like this anymore and they proly never will...yall need to own this; it'll make your part of the world a better place to live in....",1
"amazed.

beautifully written, creative, engaging, descriptive, honest....This novel made me proud to be a woman and while reading it, I was more aware of my senses and the world around me. I do not consider this to be ""truth"" as many reviewers who hated the book seem to think Diamant advertised it as so. What a joy to read this book. What a celebration of womanhood.",1
"Lost inches and gained strength

9-06-99 is my 14th day of being on the diet. After the initial weightloss which was mostly water as Atkins himself says will happen I have lost just a few pounds. However, I weight train with heavy weights with a personal trainer 4 times a week. Since muscle weighs more than fat I figure that is why scale wise I do not show a huge drop, but it has been about 7lbs. I have lost 2 inches on my upper thighs and 2 inches on my hips. I love this way of eating and going out with friends to eat has never been a problem. My favorite quick food is now egg, tuna or chicken salad with cheddar cheese wrapped in a lettuce leaf.Thanks Doc!",1
"Not compatible with my PC running Windows 98 OS

The instructions on how to install the hotsync software were inacurate and I was never able to load up the software on my PC. Once I connected the cable to my PC, it recognized the new hardware and installed a driver for it, but due to the problems I had installing the software, I was never able to get this thing to work.",0
"DC jacks

This product is made so cheap I could not even use it.They are all in the garbage where they belong,thank you china.Thanks Limp",0
"Used Ipod

I recently purchased this ipod classic and so far so good. It came a few days earlier than I had expected, which was nice, and actually beat a few other purchases I made. Overall, it was a very fair price for a very good product and has been working flawlessly since I received it.",1
"Alexandria, eternal city

Harry Tsalas' Farewell to Alexandria is a very interesting book. It definitely described the eternal great city we once knew and loved. His book is captivating and fascinating, I could not put it down. Tsalas described in easy and honest details the life in this beautiful, albeit fading city which is close to the heart of all those who knew or lived in it. Excellent light and fast reading book. OhAlexandrimou, our beloved city, the city of Tsalas, Moustaki, and Kotsiras.",1
"DISAPPOINTED

left out half of the movie...no intimate personal conversations between the two that explain their relationship and how they felt about each other. I was very disappointed in this movie.",0
"Nothing Special.

It works, but it is noisy. Good thing I crank my tunes or it would get annoying.Sometimes my 1998 Lexus ES300 will just simply not like the adapter at all and keep ejecting it, so I can't use it at all for that trip.Maybe my adapter is faulty, but I don't think so. I think it is just hard for the tape player to spin like most of the other adapeters on the market.Update - this thing never works now. ""Push tape in, reverse, reverse, eject."" That's what my music sounds like these days.I finally just chucked it in a dumpster.",0
"A book that must have imaginary rating

How could one become a good electrical engineer after reading this mess?I have to rely on books from the 90s to understand the material better.Definitely should be burned, no doubt about it.",0
"Monopoly

A great game with great shipping that keeps little (or big) princesses active in the game. all in all it is a very good game",1
"Challenging and enjoyable

Ms. Barton has written a thoroughly engaging and involving story. That it is her first novel makes it all the more remarkable! The narrative moves so seamlessly from one paradoxical episode to the next that I hardly noticed how my assumptions were being challenged. The testament is both innocent and wise, so the reader cannot help but share Yves' delight, sorrow, pride and wonder as he observes and records the marvelous events of his life. The other characters who inhabit the world of Mandragora are simultaneously bizarre and believable. Some very funny episodes balance the underlying seriousness of the novel's dilemma.As the novel moved toward what I understood to be the inevitable outcome, I became more and more reluctant for it to end. Despite the difficult choices she poses for her characters (and her readers), Ms. Barton has written a story that is easy and satisfying to read. I look forward with pleasure to her next novel!",1
"Mandy Moore- I Wanna Be With You NOT

I do NOT approve of the CD! It is not appropriate for the children to listen too. My daughter will have to RETURN the CD and will NOT buy another one of her CD's! I was totally disgusted when I heard the song ""So Real"" and I did not continue listening to the CD! I would not even give it one star, that is how BAD it is. I will also tell all of the parents I know about this CD ~*~*~*~(DO NOT BUY IT)~*~*~*~",0
"One of Lou's finest recordings.

Great album. Supreme. This is an album that I keep coming back to listen to over the years - the mark of a great recording. Brilliant job - magical. Enjoy...",1
"Broke on first catch

Rest broke at the junction of the post and the rest the first time I had a catch. Shocking that Delta can't make something as simple as this.",0
"An impressive and poetic masterpiece

This is one of my all time favorites. One visually stunning masterpiece among others by Andrei Tarkovksy. Nowdays when people seem to think that ""visually amazing"" is equal to the artifical reality of ""Lord of the Rings"" or new episodes of ""Star Wars"" It`s funny to look back and see how beautiful films were made 20-30 years ago.",1
"Horrible Cover

The cover (the thing you sleep on - not the bag) is like a rubber membrane and not a canvas or woven cloth. It doesn't have any strength and won't take any abuse without ripping. It might be OK for a spare bed in the house, but don't even think of taking it camping because it can't stand up to real wear. Even hauling it around in the car will probably damage it beyond use. I called the company to complain, they said I could get a new cover if they had one, but they don't have them and haven't had them for a year. So don't expect any customer support from Slumberjack. My recommendation is get a cot that advertises a cover with ripstop nylon or canvas. Don't buy this cot if you plan on using it.",0
"A lot of pieces

Even though this has a lot of pieces, someone who enjoys putting things together can do it under 4 hours (my grandson). It isn't a play toy after it's completed however as the parts are so delicate, they tend to come off.",1
"Amazing!!

I first heard The Perishers on the shows ""One Tree Hill"" and ""The OC."" This album is incredible! All the songs are worth listening to. My favorite would have to be 'Trouble Sleeping' (heard on The OC). Others would be 'My heart' and 'Weekends.' 'Pills' will send shivers up your spine. Trust me you will not regret buying this album!",1
"Worthless and One Sided

I'll give Michener 2 stars because his book makes for interesting reading. This book has several problems. The biggest problem this book has is that Michener is a native New Yorker, and is EXTREMELY biased. The only people whom get a word in are the violently anticommunists. Michener apparently didn't talk to people who didn't aid in the revolution. He was probably using very extreme cases in his ""study"" of the AVO. In short, this book is not history, and is anticommunist propaganda. If you want an account of the Hungarian Revolution of 1956 don't read this book...I would refer you a REAL historian. The only real use that this book could be used for was to show how anticommunist the West...other than that it's a worthless, one sided account of a failed revolution.",0
"Knorr Hollandaise Sauce

Knorr Hollandaise Sauce is the best on the market. It was not always available in the stores and I was thrilled and surprised to find it at Amazon.",1
"the worst book i had read in my life

hate this book. is horrible and the author is a comunist who is against this country and god. i do not recomend this book.",0
"nice inexpensive speakers

These have generally good sound quality. I bought this to make up for low sound volume from my toshiba lcd tv sitting on my kitchen counter. These do the trick. They don't have anything but a volume control...no bass/treble/balance etc. ...but they are perfect for what I need them for - inexpensive and nice quality sound.",1
"My first new machine in over 40 years

I inherited my mom's old singer when I was in college (she got a new one) and I used for years! It was made to last. I purchsed 2 new singers for my daughter and neither one lasted more than 4 or 5 years, I was very disappointed with singer. So when I decided to finally update my antique, I read the reviews and decided to go with this Brother.The price was so good I got one for my daughter too.While it took over 10 days to get mine (not sure why it took so long) when it arrived I was instantaly amazed.It works beautifully, and so quite! I especially like the speed adjustments and the self threading needle.Changing stich styles is a breeze, and every stitch seems perfect.I can't speak for how long it lasts yet, but it appears to be solid purchase - one of the best in the past few years!",1
"the unbearable lightness of being......

this book is one of the most lightweighted, unintelligent and meaningless books targeted toward gay readers I have ever come across. The writers hopeless attempt to be a sort of funny, but still real advisor in nearly embarrising to witness. Its so full of cliches and useless nonsense that anyone, in or out of the closet, rich or poor, better save their time -AND MONEY.",0
"No, Martha, no!

I love Martha's work, but this project is a no-go. I couldn't even make it all the way through the CD. Martha is NOT in her element here, the mix isn't good, what in the world were they THINKING when they re-did O Come O Come Emanuel? I mean, I'm all for a different approach, but what was that?This CD will go back in it's jewel case and there it will stay until somebody takes it off my hands. If there are one or two songs that I like in this project, that's about it, and those ones I'll pop into my ipod for listening.Sorry, Martha, this one didn't grab me.",0
"The American Prophecies

This book provides a clear history of the miracle rebirth of Israel and God's undeniable hand in the miracle. It also describes how crucial the role of the U.S. has been in Israel's rebirth. Every Christian needs to read this book. For too long, the Church has either ignored altogether or failed to read the Bible and learn what it has to say about the past and future roles of Israel in world events. The Church has become complacent about what the Bible says about Israel and the effects that supporting her or injuring her will have upon any nation of the world. Wake up Church!!",0
"Don't ! Just Rent it.

Very disappointing. If one's expecting a hot scene, you won't get it, not even a warm scene. Weak plot. The guy travels from the USA to Argentina after his lover, but he doesn't convince me. He doesn't seem to be neither in love nor suffering. He's always smirking. If one's after Sabato's toy, the scene is flash, forget it. It seems to me that, apart from very few movies, most of them suffers from a weakness in their plots, their direction, their acting. And they lack real love feeling, such as in ""Just a question of love"" (Fr), ""Later Days"" (although the main actor's acting is weak (the religious guy) ).",0
"What a mess

Very cute front cover but when you open it up to put photos in it, the clear plastic wrinkles very easily. Most of them are already wrinkled which makes viewing photos difficult and detracts from the picture. Would definately NOT recommend",0
"The songs are greats and the CD transfer is not.

I bought this CD with high expectations and was not disappointed with the quality of the music. The songs are great, but the transfer to CD is not. I'd recommend a remastered recording over this, even if it doesn't contain all their greatest.",0
"Self indulgent turn off

This guy invented a word and thinks he's surpassed Confucious in wisdom because of it. After one and one half chapters of self congratulatory blather and promoting himself, I couldn't stand to read any further. Reminds me of talking heads on television who think they are enlightening the world by stating and restating the obvious - ad nauseum. Strictly for lightweights. I'd like to see one - just one - of this self help gurus come up with an idea thats at least a week or two newer than those in the ""Upanishads"".",0
"Why is this in the horror movie category?

Musicals make me ill, and this one will try to put you in touch with your feminine side if you know what I mean! You should all be ashamed! This movie is so bad that when they released it in movie theaters, people started making jokes at the movie, and started doing ""slapstick"" responses to the movie. Eventually, this became the norm, and fans started calling it the ""rituals"" that you performed during the movie when you went and seen it. For example, when a certain line in the movie was said, everyone in the theater would run to the back wall and hit it with their hands as fast as they could. These ""rituals"" got so out of hand, it eventually became a cult. You had to go through an initiation if it was your first time seeing the movie. For example, singing the Oscar Myer song while bending over. So there you have it. A movie that was so bad, people actually had to interact with it in hopes of making it better. LAME! NOT HORROR! NO GORE!",0
"conspirsy theory

This item was to be nearly new it was in poor condition. The case was old. It was meant to be a Christmas present and I had to get another present instead.",0
"SO SO - not very many tips or tricks

I was really looking forward to this book. I was very dispointed that the book did not EVEN Mention the Drum Editor or Polar! The book did have some other useful lessons. I would have like to have seen more learning/instruction on creating loops and editing drums..",0
"you get what you pay for..

I was prompted to buy it because of a very similar but larger version owned by my grandparents. The materials were much thicker with a higher quality handle. It lasted for decades and after they passed, went to one of my aunts or uncle. Undoubtedly, it will go to one of their kids someday. You might get a few years out of this one but it won't be passing to the next generation. My best advice is if you need a kettle, save your money and spend a few bucks on a high quality, safe and heirloom quality product. Spend more, spend once.",0
"A very funny movie!

If you are a dog lover - you'll get a kick out of this movie! It makes fun of dog shows - but sheds some accurate light on dog people - they are an interesting breed of people - but good people to know. Your sides will ache laughing so hard!",1
"BREATH TAKING!!!!!

This book is my all time favorite book. I would recomend this book to anyone who loves a good romance, action and excitment. The fact that it is so long makes it even better because there is plenty of time to really get to know and love each charactor in the book. I could not put this book down. I now own it on my kindle also. Just when you thought the book was slowing down it picks right back up again and takes off with some kind of excitment. Just so you know, part two (World Wtihout End)is just as awesome a read, and of course it finishes off where the first book ends.",1
"Excellent Buy!

This is an excellent quality radio at a great price. Its FM section is equal to a high-quality stereo tuner. AM reception is very good--it can really pull in distant stations! It does not have a speaker so you do need to use headphones or to connect an exterior speaker.Highly recommended. I am very pleased with my unit.",1
"Doesn't Last

I bought one of these as my first hands-free and absolutely loved it. Unfortunately it stopped working after a bit over a year. I thought it was a fluke and bought a second one. That one lasted me 8 months. The company claims this is normal and won't give any kind of refund/credit/etc--they say it's not defective. If that's the case, then I strongly recommend NOT buying this unit. It should definitely last far longer than that--I only used mine approx 4 hrs/wk while they lasted and I consider that light use. Good luck.",0
"Radio station w/too much talk

The CD had too much radio talk. You are not buying a CD of just music. There is a LOT of DJ talk. I wanted music only for a class reunion.",0
"Conumer Beware

Be advised, you need a multi regional DVD player to view this film. I purchased this movie from an Amazon reseller just to find out it wouldn't play on my DVD player. The reseller has a warning in small print telling the purchaser that there are NO refunds for this problem. Be warned...",0
"Couldn't View DVD

Without realizing it I had purchased a Region 2 version of this movie. There was no listing of it being a Region 2 when I selected this movie. In the USA, only Region 1 will work on my DVD/VHS player. I had another company inform me of this problem before he sold me a movie. Because of learning about this fact we cancelled that order and he refunded my money. How considerate of that person to be so honest. I consider the company that sold me In Harm's Way (Region 2) was really only interested in making money and, not caring about the customer. They should have been aware of the difference. This was a Christmas present. Can you imagine how disappointing it was when we couldn't view this movie?",0
"Love it, easy to make things and taste good!

Recipes are easy to make, everything she uses can be found in your local health food store. I have to follow a sugar and dairy free diet. She gives substitution ideas as well. I hope she writes another!!",1
"Sweet Precision

If you have a few of Lee's CD's already, this won't dissappoint either. The title track is played first. It starts out like a melodic call then the whole band joins in, a young looking Herbie Hancock is on hand on the piano. This is wonderful music for contemplation because each peice is at least six minutes long, giving one to meld into the improv and tap to the beckoning beat. It is never overdone, it's just right. It's also worth while to read the liner notes written by Bob Blumenthal in 1976. It's very informative and helps with your understanding on what it took to make this music. I appreciate it more so because, I am kinda new to classic jazz and loving it. Make this part of your growing Lee Morgan collection.",1
"Very Unique Read

This is a unique story of a man's path to knowledge through the use of hallucinates. It's a classic that any open-minded reader will enjoy. I would like to see the original cover printed again.",1
"WOW

I was an intel fan.. i had a 3.2 pentium 4 and heard for games that the amd would beat it... so i measured my comp video test and scored a 200 then switched the card out and got a 325... on the test this is a significant difference.. i went from playing doom 3 on mid quality and 800X600 and stayed about 34 FPS except on big scenes i went to about 25 then with the same video card and the processor changed i got 1280 by 1024 and max quality and the avg was still above 34!! i ranged around a 40 on a fight scene and 48 normal",1
